X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSTitle,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,CHArea,Ward,BIA,PIN_1
-79.64856289,43.65961368,6334,20388,La Vie Modern Furniture,5 to 9,442110,Retail,Furniture Stores,905-565-9191,905-795-7899, ,laviefurniture@gmail.com,www.laviemodernfurniture.com,1580,Trinity Dr,L5T 1L6, ,6 to 8,2022/05/25 00:00:00+00,Northeast EA (West),5, ,10235200
-79.64910872,43.66150332,6335,20397,Sliwa Truck Repair,1 to 4,811119,Other Services,Other Automotive Mechanical and Electrical Repair and Maintenance,905-696-8227,905-564-6780,1-866-844-3115,sliwatruck@gmail.com,www.sliwatruckrepair.com,1625,Trinity Dr,L5T 1W9, ,7 & 8,2022/05/25 00:00:00+00,Northeast EA (West),5, ,10235800
-79.64910872,43.66150332,6336,20398,OnWay Pro Lift Ltd.,1 to 4,532490,Real Estate,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,905-564-3237, , ,onway@onwaypro.com,www.onwaypro.com,1625,Trinity Dr,L5T 1W9, ,9&10,2018/12/30 00:00:00+00,Northeast EA (West),5, ,10235800
-79.64910872,43.66150332,6337,20399,Pure Muscle Performance,1 to 4,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,905-602-1999, , , , ,1625,Trinity Dr,L5T 1W9, ,14-15,2022/06/22 00:00:00+00,Northeast EA (West),5, ,10235800
-79.64910872,43.66150332,6338,20402,I G Custom Inc.,1 to 4,238350,Construction,Finish Carpentry Contractors,905-564-7049, , ,igcustominc@gmail.com, ,1625,Trinity Dr,L5T 1W9, ,21,2018/12/30 00:00:00+00,Northeast EA (West),5, ,10235800
-79.64820834,43.66152006,6339,20412,Maverick Machine & Hydraulics,20 to 49,332710,Manufacturing,Machine Shops,905-795-7885, , , ,www.maverickmachine.ca,1633,Trinity Dr,L5T 1K4, , ,2022/05/25 00:00:00+00,Northeast EA (West),5, ,10235700
-79.64955347,43.66039497,6340,20413,PAI,5 to 9,326111,Manufacturing,Plastic Bag Manufacturing,905-795-0696, , , ,www.Paiindutries.com,1591,Trinity Dr,L5T 1K4, , ,2022/05/26 00:00:00+00,Northeast EA (West),5, ,10236000
-79.64684578,43.66115247,6341,20414,Rokan Laminating Co.,20 to 49,339990,Manufacturing,All Other Miscellaneous Manufacturing,905-564-7525,905-564-1667,1-800-465-7525,plakiton@plak-it.com,www.plak-it.com,1660,Trinity Dr,L5T 1L6, , ,2022/05/25 00:00:00+00,Northeast EA (West),5, ,10235400
-79.69318479,43.64284037,6342,20420,Shim & Metal Processing Ltd.,10 to 19,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,905-405-0017,905-405-0026,1-866-252-0252,sales@shimmetal.com,www.shimmetal.com,6660,Excelsior Crt,L5T 2J2, , ,2022/07/29 00:00:00+00,Gateway EA (East),5, ,5200000
-79.66477638,43.65413736,6343,20421,Primed Instruments Inc.,10 to 19,339110,Manufacturing,Medical Equipment and Supplies Manufacturing,905-565-0565,905-565-0566, ,Info@primedEndo.com,www.primedEndo.com,1080,Tristar Dr,L5T 1P1, ,11 13&14,2021/07/02 00:00:00+00,Northeast EA (West),5, ,14787800
-79.66477638,43.65413736,6344,20423,A V V I Precision Inc.,1 to 4,339110,Manufacturing,Medical Equipment and Supplies Manufacturing,905-670-4505,905-670-1621, ,avviprecision@gmail.com, ,1080,Tristar Dr,L5T 1P1, ,18,2018/12/30 00:00:00+00,Northeast EA (West),5, ,14787800
-79.66477638,43.65413736,6345,20426,Danex Inc.,5 to 9,811412,Other Services,Appliance Repair and Maintenance,905-455-4487, , ,service@danexservice.com,www.danexservice.com,1080,Tristar Dr,L5T 1P1, ,1,2022/05/18 00:00:00+00,Northeast EA (West),5, ,14787800
-79.66477638,43.65413736,6346,20429,Quick Fit Parts Inc.,1 to 4,441310,Retail,Automotive Parts and Accessories Stores,905-237-7793, , ,Quickfitparts@gmail.com,www.Quickfitparts.com,1080,Tristar Dr,L5T 1P1, ,6,2022/05/18 00:00:00+00,Northeast EA (West),5, ,14787800
-79.66477638,43.65413736,6347,20435,T N F Construction,1 to 4,238910,Construction,Site Preparation Contractors,905-670-1979,905-670-8264, ,joe@tnfdemo.com,www.tnfdemo.com,1080,Tristar Dr,L5T 1P1, ,8,2018/12/30 00:00:00+00,Northeast EA (West),5, ,14787800
-79.66477638,43.65413736,6348,20436,Studio Blue Moon,5 to 9,812115,Other Services,Beauty Salons,905-795-0220, , , , ,1080,Tristar Dr,L5T 1P1, ,15&16,2019/12/12 00:00:00+00,Northeast EA (West),5, ,14787800
-79.66477638,43.65413736,6349,20437,Philip's Graphic Services Ltd.,1 to 4,811310,Other Services,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,416-417-2837,905-670-2870, , , ,1080,Tristar Dr,L5T 1P1, ,12,2018/12/30 00:00:00+00,Northeast EA (West),5, ,14787800
-79.6658909,43.65584601,6350,20441,Mississauga Paper Fibres Ltd.,20 to 49,418190,Wholesale,Other Recyclable Material Wholesaler-Distributors,905-564-7260,905-564-7454, , ,www.hannapaper.com,1111,Tristar Dr,L5T 1W5, ,1 & 2,2018/12/30 00:00:00+00,Northeast EA (West),5, ,10192100
-79.64663813,43.5118695,6351,20446,Park Royal Bible Church,1 to 4,813110,Other Services,Religious Organizations,905-822-3691, , ,prbcyouth@rogers.com, ,2400,Truscott Dr,L5J 2B2, , ,2018/12/30 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1539900
-79.64888429,43.51248312,6352,20447,Truscott Nails,1 to 4,812115,Other Services,Beauty Salons,905-822-3570, , , , ,2425,Truscott Dr,L5J 2B4, ,21A,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6353,20448,Park Royal Variety,1 to 4,445120,Retail,Convenience Stores,905-822-3490,905-822-3490, , , ,2425,Truscott Dr,L5J 2B4, ,9,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6354,20449,Jopapas Pizza & Wings,5 to 9,722512,Accommodation,Limited-service eating places,905-916-9000, , ,jopapaspizza@gmail.com,www.jopapaspizza.com,2425,Truscott Dr,L5J 2B4, ,18,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6355,20450,Park Royal Dentistry- Dr. Naveen Maini,1 to 4,621210,Health Care,Offices of Dentists,905-822-1931,905-916-1931, ,reception@parkroyaldentistry.com,www.parkroyaldentistry.com,2425,Truscott Dr,L5J 2B4, ,17,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6356,20451,Truscott IDA Pharmacy,10 to 19,446110,Retail,Pharmacies and Drug Stores,905-822-1614,905-855-8578, , ,www.Truscottpharmacy.com,2425,Truscott Dr,L5J 2B4, ,15&16,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6357,20452,Dairy Queen,10 to 19,722512,Accommodation,Limited-service eating places,905-823-3439, , , ,www.dairyqueen.com,2425,Truscott Dr,L5J 2B4, ,13a,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6358,20454,Massage Addict,10 to 19,812190,Other Services,Other Personal Care Services,905-901-2626, , ,clarkson@massageaddict.ca,www.massageaddict.ca,2425,Truscott Dr,L5J 2B4, ,11,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6359,20457,Crystal Water Coin Laundry,1 to 4,812310,Other Services,Coin-Operated Laundries and Dry Cleaners,905-823-8892, , , , ,2425,Truscott Dr,L5J 2B4, ,13 C,2017/11/08 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6360,20458,Spring Cafe,1 to 4,722512,Accommodation,Limited-service eating places,905-855-1633, , ,springcafe@gmail.com, ,2425,Truscott Dr,L5J 2B4, ,19,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6361,20462,Select Flowers,5 to 9,453110,Retail,Florists,905-822-1476, , ,Info@selectflowers.ca,www.selectflowers.ca,2425,Truscott Dr,L5J 2B4, ,23,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.63021006,43.50878764,6362,20465,L C B O,20 to 49,445310,Retail,Beer  Wine and Liquor Stores,905-822-2281,905-823-2676, ,Store0371@lcbo.com,www.lcbo.com,930,Southdown Rd,L5J 2Y4, , ,2022/06/06 00:00:00+00,Southdown EA,2, ,23239800
-79.64888429,43.51248312,6363,20466,Beer Store  The,5 to 9,445310,Retail,Beer  Wine and Liquor Stores,905-822-4411, , , ,www.thebeerstore.ca,2425,Truscott Dr,L5J 2B4,Bldg 2, ,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6364,20468,Park Royal Fish & Chips,1 to 4,722512,Accommodation,Limited-service eating places,905-822-1061, , ,iqtidar58@hotmail.com,www.parkroyalfishandchips.com,2425,Truscott Dr,L5J 2B4, ,5A,2017/11/08 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6365,20470,Truscott Italian Bakery and Deli,20 to 49,722512,Accommodation,Limited-service eating places,905-403-9550,905-855-6935, ,truscottaccounts@bell.net, ,2425,Truscott Dr,L5J 2B4,Bldg 3, ,2019/09/23 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6366,20471,Park Royal Medical Centre,5 to 9,621110,Health Care,Offices of Physicians,905-823-5020,905-823-3443, , , ,2425,Truscott Dr,L5J 2B4, ,B-C,2019/09/19 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6367,20472,Food Basics,50 to 99,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-822-7478,905-822-8790, , ,www.foodbasics.ca,2425,Truscott Dr,L5J 2B4, ,1,2022/06/01 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.64888429,43.51248312,6368,20476,Asian King,1 to 4,722512,Accommodation,Limited-service eating places,905-823-8988,905-823-8688, , ,www.asianking.ca,2425,Truscott Dr,L5J 2B4, ,24,2019/09/19 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576500
-79.6500686,43.51024449,6369,20477,Sheridan United Church,N/A,813110,Other Services,Religious Organizations,905-822-9001,905-822-4343, ,sheridanunited@rogers.com,www.sheridanunited.ca,2501,Truscott Dr,L5J 2B3, , ,2021/07/06 00:00:00+00,Clarkson - Lorne Park NHD,2, ,1576800
-79.73991715,43.59715148,6370,20480,Addison Chevrolet Buick GMC Ltd./Addison on Erin Mills,20 to 49,441110,Retail,New Car Dealers,905-821-0002,905-821-0331,1-888-426-6050,ahoffmann@addisongm.com,www.addisonerinmills.com,6600,Turner Valley Rd,L5N 5Z1, , ,2022/07/22 00:00:00+00,Meadowvale Business Park CC,9, ,4347600
-79.74141128,43.5972416,6371,20481,Activa Clinics- Corporate Office,5 to 9,621310,Health Care,Offices of Chiropractors,905-826-2100,905-826-8020, ,mississauga@activaclinics.com,www.activaclinics.com,6610,Turner Valley Rd,L5N 2P1, ,103,2017/05/11 00:00:00+00,Meadowvale Business Park CC,9, ,4346600
-79.72730561,43.5803085,6372,20484,Sunnyvale Supermarket,1 to 4,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-812-0505, , ,psupermarket@hotmail.com, ,5920,Turney Dr,L5M 2R8, ,2,2017/11/08 00:00:00+00,Streetsville NHD,11, ,4426300
-79.60807671,43.61850808,6373,20487,Holy Spirit Anglican Church,1 to 4,813110,Other Services,Religious Organizations,905-625-6650,905-272-1855, , ,www.holyspirtofpeace.ca,1170,Tynegrove Rd,L4W 3B2, , ,2018/12/30 00:00:00+00,Rathwood NHD,3, ,2383000
-79.70854204,43.53866354,6374,20490,Amana Flag Trading Co. International,5 to 9,418990,Wholesale,All Other Wholesaler-Distributors,905-820-0595,905-829-5060, ,amana@on.aibn.com,www.amana.ca,3105,Unity Dr,L5L 4L3, ,21,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6375,20492,Graphic Dimensions Inc.,10 to 19,323119,Manufacturing,Other Printing,905-569-1919,905-569-1995,1-866-569-1919,info@gdicanada.com,www.gdicanada.com,3105,Unity Dr,L5L 4L3, ,23 to 25,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6376,20493,Cansec Systems Ltd.,5 to 9,334290,Manufacturing,Other Communications Equipment Manufacturing,905-820-2404,905-820-0301, ,info@cansec.com,www.cansec.com,3105,Unity Dr,L5L 4L2, ,7 to 10,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6377,20497,Denmar Dental Inc.,5 to 9,621210,Health Care,Offices of Dentists,905-617-7004, , ,info@denmardental.ca,www.denmardental.ca,3105,Unity Dr,L5L 4L3, ,27,2021/07/02 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6378,20500,Unity Pro Auto Service Inc.,1 to 4,811111,Other Services,General Automotive Repair,905-569-8400, , , , ,3105,Unity Dr,L5L 4L1, ,1,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6379,20501,Granite Edge Inc.,1 to 4,327990,Manufacturing,All Other Non-Metallic Mineral Product Manufacturing,905-820-2110, , ,sales@graniteedge.ca,www.graniteedge.ca,3105,Unity Dr,L5L 4L3, , ,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6380,20502,Fortco,1 to 4,237990,Construction,Other Heavy and Civil Engineering Construction,905-828-1551,905-825-5887, ,sandro.forte@sympatico.ca,www.fortco.ca,3105,Unity Dr,L5L 4L3, ,2,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6381,20503,Gourmet Craft and Catering,5 to 9,722320,Accommodation,Caterers,416-846-1676, , ,antoniomeleca@yahoo.com,www.gourmetcraftandcatering.com,3105,Unity Dr,L5L 4L3, , ,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6382,20504,D W G Realty Advisors Inc.,5 to 9,531210,Real Estate,Offices of Real Estate Agents & Brokers,416-802-4499,905-828-2050,1-855-828-1500,derek.gould@dwgra.com,www.dwgra.com,3105,Unity Dr,L5L 4L3, ,33,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.70854204,43.53866354,6383,20508,Absolutely Dentures Clinic & Laboratories,1 to 4,621210,Health Care,Offices of Dentists,905-569-9099,905-569-8804, , , ,3105,Unity Dr,L5L 4L3, ,34,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451500
-79.708952,43.53767924,6384,20514,Erin Mills Soccer Club,10 to 19,611620,Educational,Athletic Instruction,905-820-9740,905-820-5412, ,matthew.kassabian@erinmillssoccer.com,www.erinmillssoccer.com,3135,Unity Dr,L5L 4L4, , ,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451800
-79.708952,43.53767924,6385,20515,Disaster RX D K I Mississauga,10 to 19,236110,Construction,Residential Building Construction,905-588-8888,905-569-1394, ,mississauga@al-care.ca,www.al-care.ca,3135,Unity Dr,L5L 4L4, ,5,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13451800
-79.7105887,43.53692475,6386,20522,Mississauga Martial Arts Centre,5 to 9,611620,Educational,Athletic Instruction,905-607-2626, , ,info@mississaugamac.com,www.mississaugamac.com,3185,Unity Dr,L5L 4L5, ,1,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13452000
-79.71574385,43.53481194,6387,20523,Honeywell,500 to 999,336410,Manufacturing,Aerospace Product and Parts Manufacturing,905-608-6000, , , ,www.honeywell.com,3333,Unity Dr,L5L 3S6, , ,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13452200
-79.70482455,43.54045715,6388,20526,Schellenberg Dentistry Corp.,5 to 9,621210,Health Care,Offices of Dentists,905-569-8978,905-569-8409, ,Info@schellenbergdental.com,www.schellenbergdental.com,2979,Unity Gate,L5L 3E5, ,4,2022/08/29 00:00:00+00,Erin Mills NHD,8, ,5670800
-79.70482455,43.54045715,6389,20527,San Francesco's Foods Restaurant,5 to 9,722512,Accommodation,Limited-service eating places,905-828-4444, , ,sanfancesco@rogers.com, ,2979,Unity Gate,L5L 3E5, ,2,2022/08/29 00:00:00+00,Erin Mills NHD,8, ,5670800
-79.57117644,43.6225484,6390,20529,Creggan Insurance Brokers Inc.,1 to 4,524210,Finance,Insurance Agencies and Brokerages,905-629-4649,905-629-9136, ,info@creggan.ca, ,3040,Universal Dr,L4X 2C8, ,D & E,2022/05/24 00:00:00+00,Dixie EA,3, ,1909200
-79.57092584,43.62462442,6391,20532,Fielding Group Ltd.,5 to 9,419120,Wholesale,Wholesale Trade Agents and Brokers,905-624-9609,905-624-8510,1-866-875-1919,fielding@fielding-group.com,www.fielding-group.com,3043,Universal Dr,L4X 2E2, , ,2017/05/19 00:00:00+00,Dixie EA,3, ,1909400
-79.57117644,43.6225484,6392,20533,4 Stroke Auto Service,1 to 4,811111,Other Services,General Automotive Repair,289-444-5355,905-238-1410, ,4strokeauto@gmail.com, ,3044,Universal Dr,L4X 2C8, , ,2022/05/24 00:00:00+00,Dixie EA,3, ,1909200
-79.57092584,43.62462442,6393,20535,I C Technology,5 to 9,541514,Professional,Computer systems design and related services (except video game design and development),416-869-0001,905-625-0382, ,ictech@ictech.ca,www.ictech.ca,3049,Universal Dr,L4X 2E2, , ,2017/05/19 00:00:00+00,Dixie EA,3, ,1909400
-79.57263827,43.62308043,6394,20542,Unirope Ltd.,50 to 99,332619,Manufacturing,Other Fabricated Wire Product Manufacturing,905-624-5131,905-624-9265, ,info@unirope.com,www.unirope.com,3070,Universal Dr,L4X 2C8, , ,2022/06/14 00:00:00+00,Dixie EA,3, ,1909100
-79.57092584,43.62462442,6395,20544,Andre Laboratory Inc.,1 to 4,236220,Construction,Commercial and Institutional Building Construction,905-238-8866, , ,andrelaboratory@yahoo.com,www.andrelaboratory.com,3075,Universal Dr,L4X 2E2, , ,2022/06/20 00:00:00+00,Dixie EA,3, ,1909400
-79.57092584,43.62462442,6396,20545,Itemex,10 to 19,417310,Wholesale,Computer  Computer Peripheral and Pre-Packaged Software Wholesaler-Distributors,416-231-7895,416-231-5912,1-877-448-3639,info@itemex.ca,www.itemex.ca,3077,Universal Dr,L4X 2E2, , ,2022/08/22 00:00:00+00,Dixie EA,3, ,1909400
-79.57092584,43.62462442,6397,20547,MegaPlus Group of Companies,5 to 9,327214,Manufacturing,Glass Manufacturing,905-282-9900,905-282-9921,1-855-882-9929,info@megaplusgroup.com,www.megaplusgroup.com,3081,Universal Dr,L4X 2E2, ,A,2022/06/20 00:00:00+00,Dixie EA,3, ,1909400
-79.57092584,43.62462442,6398,20549,O N S E/Black River Juice,5 to 9,312110,Manufacturing,Soft Drink and Ice Manufacturing,905-624-1492,905-624-6151,1-800-722-6629,blackriverjuice@onse.ca,www.blackriverjuice.com,3083,Universal Dr,L4X 2E2, , ,2022/06/20 00:00:00+00,Dixie EA,3, ,1909400
-79.57092584,43.62462442,6399,20551,Classic Brand Cabinetry,N/A,337110,Manufacturing,Wood Kitchen Cabinet and Counter Top Manufacturing,905-232-4660, , ,info@classicbrand.ca,www.classicbrand.ca,3085,Universal Dr,L4X 2E2, , ,2022/06/20 00:00:00+00,Dixie EA,3, ,1909400
-79.57255569,43.62468543,6400,20555,Canadian Ice Academy,5 to 9,611620,Educational,Athletic Instruction,905-625-7528,905-625-8853, ,office@canadianiceacademy.com,www.canadianiceacademy.com,3111,Universal Dr,L4X 2E2, , ,2022/06/14 00:00:00+00,Dixie EA,3, ,1909500
-79.57406177,43.62430479,6401,20558,Pro-Con Construction Ltd.,10 to 19,236220,Construction,Commercial and Institutional Building Construction,905-206-9800,905-206-1062, ,info@proconconstruction.ca,www.proconconstruction.ca,3131,Universal Dr,L4X 2E2, , ,2022/07/05 00:00:00+00,Dixie EA,3, ,1909700
-79.57527574,43.62437606,6402,20567,Sunnyside Food Products,1 to 4,413110,Wholesale,General-Line Food Wholesaler-Distributors,289-521-3447,289-521-3446, ,sunnyside.eggs@hotmail.ca, ,3135,Universal Dr,L4X 2E6, ,18 19,2022/06/14 00:00:00+00,Dixie EA,3, ,1909800
-79.57527574,43.62437606,6403,20569,Txt Machining Inc.,1 to 4,332710,Manufacturing,Machine Shops,905-624-0250,905-624-8229, ,thuy@txtmachining.com,www.txtmachining.com,3135,Universal Dr,L4X 2E6, ,9,2021/07/02 00:00:00+00,Dixie EA,3, ,1909800
-79.60385108,43.59861004,6404,22756,Salvation Army Community & Family Services  The,1 to 4,624190,Health Care,Other Individual and Family Services,905-279-3941,905-279-0154, , ,www.safamilyservices.com,3167,Cawthra Rd,L5A 2X4, , ,2021/06/21 00:00:00+00,Applewood NHD,3, ,2994400
-79.57527574,43.62437606,6405,20575,JTT Pressworks Inc.,5 to 9,532210,Real Estate,Consumer Electronics and Appliance Rental, ,905-282-9340,1-877-674-2828,info@centerstageav.com,www.centerstageav.com,3135,Universal Dr,L4X 2E6, ,1&2,2017/05/19 00:00:00+00,Dixie EA,3, ,1909800
-79.7128763,43.53682747,6406,22780,Erin Mills Twin Arena,10 to 19,713940,Arts,Fitness and Recreational Sports Centres,905-615-4760, , , , ,3205,Unity Dr,L5L 4L5, , ,2022/08/29 00:00:00+00,Western Business Park EA,8, ,13452100
-79.63723913,43.70980423,6407,22799,Bell Canada,5 to 9,443143,Retail,Appliance  television and other electronics stores  ,905-671-1000, , , ,www.bell.ca,3255,Derry Rd E,L5N 7N7, , ,2017/11/08 00:00:00+00,Malton NHD,5,MLT,10300600
-79.65650103,43.66648366,6408,20578,Bull Printing Group Inc.,5 to 9,323119,Manufacturing,Other Printing,905-362-2855,905-362-2862, ,customerservice@bullprinting.com,www.bullprinting.com,6450,Van Deemter Crt,L5T 1S1, , ,2018/12/30 00:00:00+00,Northeast EA (West),5, ,10158800
-79.65688348,43.66626288,6409,20579,INKspired Promotions Inc.,5 to 9,323119,Manufacturing,Other Printing,416-733-3138, , , ,www.inkspiredpromotions.com,6460,Van Deemter Crt,L5T 1S1, ,A,2021/05/20 00:00:00+00,Northeast EA (West),5, ,10158900
-79.71775539,43.52953911,6410,18286,Ford- Service Technician Specialty Training,1 to 4,611690,Educational,All Other Schools and Instruction,905-845-2511,905-820-6199, ,focstst@ford.com, ,4141,Sladeview Cres,L5L 5T1, ,5&6,2022/05/17 00:00:00+00,Western Business Park EA,8, ,13447500
